Enzyme(s),Experimental_size_range,Theoretical_size_range,Score,%_max_Score,NF/1000,Cost_Reduction_Factor,Enrichment_Value,Robustness,C_Score|C_NF/1000,Number_of_sites
(BanII OR Eco24I) AND (BauI OR BssSI),197_577,40_420,524.0,26.2,1019.545,40.39,3.28907511215484,0.964337948813210,0.25|0.2,524
(BmeT110I OR BsoBI) AND (BbvI OR BseXI OR Lsp1109I),217_317,60_160,579.0,28.95,1128.93,36.47,3.28998845033551,0.958578779058228,0.25|0.2,579
(BpmI OR GsuI) AND (BssAI),217_537,60_380,510.0,25.5,996.474,41.32,3.29089579547461,0.974869650548386,0.25|0.2,510
(SfuI) AND (BanII OR Eco24I),197_657,40_500,507.0,25.35,991.208,41.54,3.29115683922216,0.968690197225094,0.25|0.2,507
(BaeGI OR BseSI) AND (PpuMI OR Psp5II),237_577,80_420,511.0,25.55,1004.054,41.01,3.29333617051429,0.971046065747248,0.25|0.2,511
(BanII OR Eco24I) AND (CsiI OR MabI OR SexAI),217_657,60_500,515.0,25.75,1015.715,40.54,3.29496463708524,0.979786318238719,0.25|0.2,515
(AccB7I OR PflMI OR Van91I) AND (EcoO109I),237_557,80_400,502.0,25.1,990.51,41.57,3.29515514730592,0.974525832393956,0.25|0.2,502
(BanII OR Eco24I) AND (PstI),217_437,60_280,526.0,26.3,1045.088,39.4,3.29816711692044,0.973901360472841,0.25|0.2,526
(BanII OR Eco24I) AND (BlpI OR Bpu1102I),237_657,80_500,514.0,25.7,1021.593,40.31,3.29831478946546,0.974366803130693,0.25|0.2,514
(BanII OR Eco24I) AND (NmeAIII),217_497,60_340,513.0,25.65,1020.067,40.37,3.29851133289978,0.980054961620035,0.25|0.2,513
(BanII OR Eco24I) AND (PacI),197_657,40_500,501.0,25.05,996.232,41.33,3.29852276174014,0.969186735732826,0.25|0.2,501
(Eam1105I) AND (BanII OR Eco24I),217_657,60_500,505.0,25.25,1005.053,40.97,3.29889758612604,0.981737610455895,0.25|0.2,505
