Enzyme(s),Experimental_size_range,Theoretical_size_range,Score,%_max_Score,NF/1000,Cost_Reduction_Factor,Enrichment_Value,Robustness,C_Score|C_NF/1000,Number_of_sites
(BbsI OR BpiI) AND (BfaI OR FspBI OR MaeI OR SspMI OR XspI),297_777,140_620,4270.0,25.09,4657.503,7.8,3.03772526828196,0.987560452582511,0.25|0.2,4270
(BtsIMutI) AND (CviAII),337_1157,180_1000,4479.0,26.32,4886.226,7.44,3.03779248784787,0.989379330183736,0.25|0.2,4479
(Bse1I OR BseNI OR BsrI) AND (MluCI OR Sse9I OR TasI),337_1157,180_1000,4282.0,25.16,4671.833,7.78,3.03784064707171,0.974904620803329,0.25|0.2,4282
(BfaI OR FspBI OR MaeI OR SspMI OR XspI) AND (BplI),297_957,140_800,4303.0,25.28,4695.378,7.74,3.03789921467421,0.987602488835508,0.25|0.2,4303
(BauI OR BssSI) AND (Bse1I OR BseNI OR BsrI),217_1137,60_980,4265.0,25.06,4653.947,7.81,3.03790239765031,0.962427753902173,0.25|0.2,4265
(BstYI OR PsuI) AND (Tsp45I),257_1137,100_980,4257.0,25.01,4645.432,7.82,3.03792245706368,0.981955407662935,0.25|0.2,4257
(BfaI OR FspBI OR MaeI OR SspMI OR XspI) AND (FauNDI OR NdeI),297_1097,140_940,4576.0,26.89,4993.862,7.28,3.03795052113573,0.987793657654916,0.25|0.2,4576
(MaeIII) AND (XcmI),297_1097,140_940,4272.0,25.1,4663.326,7.79,3.03806453280055,0.991780460505192,0.25|0.2,4272
(BalI OR MlsI OR MluNI OR Mox20I OR MscI OR Msp20I) AND (BfaI OR FspBI OR MaeI OR SspMI OR XspI),297_1137,140_980,4584.0,26.94,5004.389,7.26,3.03810645185167,0.988701822925434,0.25|0.2,4584
(CviAII) AND (TscAI OR TspRI),337_1097,180_940,4465.0,26.24,4876.195,7.45,3.03825960159106,0.987106983927134,0.25|0.2,4465
(FatI) AND (TscAI OR TspRI),337_1097,180_940,4465.0,26.24,4876.62,7.45,3.03829745223314,0.987769754753059,0.25|0.2,4465
(MaeIII) AND (PciI OR PscI),277_1017,120_860,4385.0,25.77,4789.852,7.59,3.03835249680304,0.983509789964898,0.25|0.2,4385
(Bse1I OR BseNI OR BsrI) AND (Eam1104I),297_1137,140_980,4455.0,26.18,4868.227,7.46,3.03852311232501,0.991575279625934,0.25|0.2,4455
(Bsp1286I OR SduI) AND (TspDTI),337_837,180_680,4551.0,26.74,4974.484,7.31,3.03864120282662,0.995367916592058,0.25|0.2,4551
(BamHI) AND (BfaI OR FspBI OR MaeI OR SspMI OR XspI),297_1037,140_880,4357.0,25.6,4763.887,7.63,3.03877389147732,0.984432222480790,0.25|0.2,4357
(BfaI OR FspBI OR MaeI OR SspMI OR XspI) AND (BstENI OR EcoNI OR XagI),297_937,140_780,4275.0,25.12,4675.769,7.77,3.03891692822813,0.991412005938654,0.25|0.2,4275
(AccB7I OR PflMI OR Van91I) AND (Hpy188I),297_717,140_560,4349.0,25.56,4757.719,7.64,3.03900938052914,0.981181550145030,0.25|0.2,4349
(BccI) AND (Bse1I OR BseNI OR BsrI),297_797,140_640,4831.0,28.39,5285.823,6.88,3.03907557885546,0.994034972838641,0.25|0.2,4831
(ApoI OR XapI) AND (BstDEI OR DdeI OR HpyF3I),337_1157,180_1000,4695.0,27.59,5137.28,7.07,3.03909764035853,0.999139835778836,0.25|0.2,4695
(FalI) AND (MaeIII),297_1157,140_1000,4297.0,25.25,4702.444,7.73,3.03915827868614,0.993570415445192,0.25|0.2,4297
(BstYI OR PsuI) AND (Csp6I OR CviQI),297_1157,140_1000,4481.0,26.33,4906.236,7.41,3.03937349091383,0.993214007291064,0.25|0.2,4481
(AjuI) AND (Hpy188I),297_797,140_640,4286.0,25.19,4692.891,7.74,3.03938830043056,0.982930724975972,0.25|0.2,4286
(AcuI OR Eco57I) AND (BseGI OR BtsCI),277_1057,120_900,4262.0,25.04,4667.004,7.79,3.03942472773264,0.977034992920072,0.25|0.2,4262
(BbsI OR BpiI) AND (Hpy188I),317_777,160_620,4284.0,25.17,4692.302,7.74,3.03953649369475,0.988054264233621,0.25|0.2,4284
(Bse1I OR BseNI OR BsrI) AND (SmlI OR SmoI),297_1057,140_900,4307.0,25.31,4718.185,7.7,3.03960009380435,0.995138327800755,0.25|0.2,4307
(Bsp19I OR NcoI) AND (MaeIII),277_1017,120_860,4295.0,25.24,4705.784,7.72,3.03966882059688,0.987524874037084,0.25|0.2,4295
(AgsI) AND (Hpy188I),337_1157,180_1000,4638.0,27.25,5081.986,7.15,3.03970272000720,0.986057823385711,0.25|0.2,4638
(Csp6I OR CviQI) AND (SacI OR SstI),217_1157,60_1000,4319.0,25.38,4734.067,7.68,3.03985119604417,0.979498342082319,0.25|0.2,4319
(MaeIII) AND (PflFI OR PsyI OR Tth111I),277_1137,120_980,4264.0,25.06,4674.137,7.77,3.03988424149256,0.988351200052940,0.25|0.2,4264
(BfaI OR FspBI OR MaeI OR SspMI OR XspI) AND (CspCI),297_1137,140_980,4384.0,25.76,4806.981,7.56,3.04000186006996,0.986753981764632,0.25|0.2,4384
