Enzyme(s),Experimental_size_range,Theoretical_size_range,Score,%_max_Score,NF/1000,Cost_Reduction_Factor,Enrichment_Value,Robustness,C_Score|C_NF/1000,Number_of_sites,Sites_IDs
(BanII OR Eco24I),217_997,60_840,22.20144163,25.57,1171.161,35.16,4.11312323468755,0.952253205995343,0.25|0.2,82,S001;S016;S021;S024;S029;S033;S037;S040;S041;S043;S046;S048;S057;S058;S059;S060;S065;S080;S082;S084;S090;S101;S103;S105;S107;S109;S115;S122;S123;S124;S128;S134;S137;S141;S148;S153;S161;S162;S185;S191;S205;S207;S213;S218;S219;S225;S233;S234;S235;S236;S238;S241;S246;S248;S249;S254;S258;S260;S262;S267;S269;S270;S272;S273;S274;S276;S279;S283;S286;S302;S307;S313;S320;S321;S329;S334;S336;S338;S340;S343;S346;S351
(BanII OR Eco24I) AND (SacI OR SstI),217_997,60_840,22.20144163,25.57,1171.161,35.16,4.11312323468755,0.952253205995343,0.25|0.2,82,S001;S016;S021;S024;S029;S033;S037;S040;S041;S043;S046;S048;S057;S058;S059;S060;S065;S080;S082;S084;S090;S101;S103;S105;S107;S109;S115;S122;S123;S124;S128;S134;S137;S141;S148;S153;S161;S162;S185;S191;S205;S207;S213;S218;S219;S225;S233;S234;S235;S236;S238;S241;S246;S248;S249;S254;S258;S260;S262;S267;S269;S270;S272;S273;S274;S276;S279;S283;S286;S302;S307;S313;S320;S321;S329;S334;S336;S338;S340;S343;S346;S351
(Eco32I) AND (EcoO109I),237_897,80_740,21.851936563,25.17,1153.105,35.71,4.11326673296350,0.975507784544130,0.25|0.2,75,S018;S019;S023;S025;S029;S039;S041;S046;S048;S051;S055;S057;S059;S066;S069;S072;S076;S080;S082;S084;S085;S097;S100;S103;S113;S124;S129;S134;S140;S144;S149;S157;S162;S163;S166;S167;S173;S176;S187;S192;S195;S205;S216;S227;S233;S235;S238;S246;S248;S254;S255;S258;S267;S268;S269;S271;S272;S274;S276;S279;S283;S284;S285;S286;S296;S301;S325;S328;S330;S333;S335;S344;S346;S348;S349
(BbvI OR BseXI OR Lsp1109I) AND (BlpI OR Bpu1102I),237_397,80_240,25.288498163,29.12,1341.985,30.68,4.11571243211864,0.935796923287391,0.25|0.2,86,S003;S007;S018;S025;S026;S033;S036;S039;S046;S047;S048;S052;S056;S058;S071;S072;S073;S075;S076;S083;S087;S096;S100;S103;S107;S109;S116;S119;S120;S124;S127;S136;S137;S139;S143;S151;S153;S157;S162;S166;S173;S179;S183;S194;S197;S209;S210;S220;S229;S230;S235;S236;S241;S255;S259;S260;S261;S262;S269;S270;S273;S276;S277;S279;S285;S286;S287;S289;S291;S296;S298;S300;S302;S307;S309;S313;S316;S318;S321;S332;S335;S336;S339;S346;S348;S349
(EcoO109I) AND (XcmI),237_697,80_540,21.874092635,25.19,1162.014,35.44,4.11616912224180,0.970327209179255,0.25|0.2,80,S010;S018;S019;S023;S025;S028;S029;S039;S041;S043;S046;S048;S051;S055;S057;S059;S066;S069;S072;S075;S076;S080;S084;S085;S088;S097;S100;S103;S106;S113;S122;S124;S125;S129;S139;S140;S144;S148;S149;S151;S156;S162;S166;S167;S173;S176;S187;S188;S192;S195;S205;S216;S227;S233;S235;S238;S245;S246;S254;S267;S268;S269;S271;S272;S273;S276;S283;S284;S285;S286;S296;S301;S325;S328;S330;S333;S335;S346;S348;S349
(AflII OR BfrI OR BspTI OR BstAFI OR MspCI OR Vha464I) AND (EcoO109I),237_817,80_660,22.487469804,25.9,1198.8,34.35,4.11769394982640,0.972056063423128,0.25|0.2,79,S009;S018;S019;S023;S025;S029;S039;S041;S046;S048;S051;S055;S057;S059;S066;S069;S072;S076;S080;S082;S084;S085;S097;S100;S103;S113;S124;S129;S140;S144;S149;S156;S162;S166;S167;S173;S176;S185;S187;S192;S195;S205;S227;S233;S235;S238;S246;S248;S250;S254;S258;S267;S268;S269;S271;S272;S274;S276;S278;S279;S283;S284;S285;S286;S287;S296;S301;S305;S309;S325;S328;S330;S333;S335;S344;S346;S348;S349;S351
(AflIII) AND (EcoO109I),297_697,140_540,21.716488752,25.01,1166.161,35.31,4.12085671458880,0.963638435620599,0.25|0.2,63,S018;S019;S022;S023;S025;S039;S041;S048;S050;S051;S055;S058;S059;S065;S066;S069;S072;S073;S074;S076;S082;S084;S085;S100;S103;S113;S121;S124;S129;S140;S142;S144;S149;S156;S160;S167;S173;S176;S187;S195;S205;S235;S238;S246;S255;S261;S268;S269;S271;S272;S276;S279;S283;S286;S294;S301;S325;S328;S330;S333;S335;S346;S349
(AflIII) AND (BmeT110I OR BsoBI),197_1097,40_940,23.044889848,26.54,1239.05,33.23,4.12140200418374,0.940619599359922,0.25|0.2,76,S008;S011;S022;S025;S026;S033;S034;S035;S050;S053;S055;S058;S064;S065;S066;S073;S075;S076;S085;S097;S101;S107;S114;S115;S122;S124;S127;S131;S140;S141;S142;S153;S161;S162;S172;S174;S180;S184;S185;S187;S192;S193;S200;S207;S215;S225;S235;S237;S240;S246;S256;S259;S261;S262;S266;S267;S269;S270;S283;S285;S289;S294;S300;S313;S319;S321;S322;S328;S330;S334;S337;S339;S343;S344;S346;S347
(CspAI) AND (BanII OR Eco24I),217_997,60_840,22.367923129,25.76,1205.102,34.17,4.12228595440652,0.951547509871566,0.25|0.2,85,S001;S016;S021;S024;S029;S033;S037;S040;S041;S043;S046;S048;S053;S057;S058;S059;S060;S065;S078;S080;S082;S084;S090;S101;S103;S105;S107;S109;S111;S115;S122;S123;S124;S128;S134;S137;S141;S148;S153;S161;S162;S185;S191;S205;S207;S213;S218;S219;S225;S233;S234;S235;S236;S238;S241;S246;S248;S249;S254;S258;S260;S262;S267;S269;S270;S272;S273;S274;S276;S279;S283;S286;S302;S307;S313;S320;S321;S329;S334;S336;S338;S340;S343;S346;S351
(BmeT110I OR BsoBI) AND (BpmI OR GsuI),217_537,60_380,23.469767709,27.03,1264.597,32.56,4.12233116473313,0.941937890986741,0.25|0.2,78,S003;S026;S033;S034;S035;S053;S054;S055;S058;S064;S065;S067;S069;S075;S085;S088;S094;S097;S101;S113;S115;S116;S121;S124;S127;S131;S134;S141;S153;S161;S162;S164;S168;S172;S174;S184;S185;S187;S188;S192;S200;S202;S205;S206;S207;S212;S223;S225;S227;S235;S237;S246;S252;S255;S259;S260;S261;S262;S266;S267;S269;S274;S279;S289;S295;S297;S300;S313;S315;S320;S328;S330;S331;S334;S337;S339;S343;S346
(BanII OR Eco24I) AND (MssI),217_997,60_840,22.20144163,25.57,1196.434,34.42,4.12239537908463,0.952502101253202,0.25|0.2,82,S001;S016;S021;S024;S029;S033;S037;S040;S041;S043;S046;S048;S057;S058;S059;S060;S065;S080;S082;S084;S090;S101;S103;S105;S107;S109;S115;S122;S123;S124;S128;S134;S137;S141;S148;S153;S161;S162;S185;S191;S205;S207;S213;S218;S219;S225;S233;S234;S235;S236;S238;S241;S246;S248;S249;S254;S258;S260;S262;S267;S269;S270;S272;S273;S274;S276;S279;S283;S286;S302;S307;S313;S320;S321;S329;S334;S336;S338;S340;S343;S346;S351
(BanII OR Eco24I) AND (NmeAIII),237_617,80_460,21.805802465,25.11,1175.991,35.01,4.12271973321578,0.966918154975021,0.25|0.2,82,S001;S021;S024;S029;S032;S033;S036;S040;S041;S046;S048;S057;S058;S059;S066;S082;S084;S090;S094;S101;S103;S105;S107;S109;S115;S116;S122;S123;S128;S134;S161;S162;S165;S184;S185;S189;S191;S205;S207;S213;S217;S218;S225;S233;S234;S235;S237;S238;S239;S241;S243;S246;S248;S250;S255;S258;S260;S268;S269;S272;S273;S274;S276;S286;S295;S297;S302;S307;S312;S313;S314;S320;S331;S334;S336;S338;S340;S342;S343;S346;S350;S351
(AxyI OR Bse21I OR Bsu36I OR Eco81I) AND (EcoO109I),317_957,160_800,22.384778962,25.78,1207.7,34.1,4.12289406473053,0.944013081079759,0.25|0.2,74,S018;S019;S023;S025;S039;S041;S043;S049;S051;S055;S057;S059;S065;S066;S069;S072;S076;S082;S084;S085;S088;S100;S103;S106;S107;S111;S124;S125;S134;S140;S144;S149;S156;S157;S160;S161;S167;S173;S176;S187;S190;S195;S205;S216;S223;S235;S238;S245;S246;S255;S258;S268;S269;S271;S272;S274;S276;S279;S283;S286;S288;S299;S300;S301;S325;S326;S328;S330;S333;S335;S344;S346;S349;S352
(BmrI OR BmuI) AND (TaqI),237_657,80_500,21.815944273,25.13,1177.398,34.97,4.12303708693107,0.962073450519574,0.25|0.2,53,S007;S011;S017;S028;S030;S036;S040;S055;S064;S071;S075;S077;S081;S082;S087;S094;S101;S115;S119;S135;S141;S143;S145;S150;S151;S164;S166;S167;S183;S189;S197;S207;S223;S232;S233;S237;S239;S261;S277;S289;S290;S292;S302;S304;S305;S311;S313;S314;S322;S323;S338;S344;S353
(BciVI OR BfuI) AND (EcoO109I),237_817,80_660,22.584526265,26.01,1221.588,33.71,4.12400158141901,0.977762596241603,0.25|0.2,79,S018;S019;S023;S025;S029;S039;S041;S043;S046;S048;S051;S055;S057;S059;S066;S069;S072;S076;S080;S082;S084;S085;S093;S097;S100;S103;S105;S113;S122;S124;S129;S133;S140;S144;S149;S156;S157;S162;S166;S167;S168;S173;S176;S187;S192;S195;S201;S205;S227;S233;S235;S238;S246;S248;S254;S258;S267;S268;S269;S271;S272;S273;S274;S276;S283;S284;S285;S286;S296;S301;S325;S328;S330;S333;S335;S344;S346;S348;S349
(BsaXI) AND (BtgI),217_997,60_840,21.869596404,25.19,1183.502,34.79,4.12421603656557,0.923369245952987,0.25|0.2,74,S013;S015;S016;S021;S023;S026;S027;S029;S033;S034;S045;S048;S056;S061;S065;S066;S067;S072;S075;S083;S084;S085;S100;S103;S109;S111;S114;S116;S120;S123;S129;S130;S144;S145;S160;S162;S166;S168;S173;S198;S202;S204;S205;S213;S216;S221;S227;S238;S246;S261;S262;S267;S268;S275;S276;S277;S281;S283;S287;S291;S296;S301;S311;S317;S319;S325;S334;S339;S342;S344;S346;S349;S352;S353
(AjuI) AND (EcoO109I),237_897,80_740,22.506081855,25.92,1218.289,33.8,4.12433823762398,0.974186942115988,0.25|0.2,78,S018;S019;S023;S025;S029;S039;S041;S046;S048;S051;S055;S057;S059;S066;S069;S072;S076;S080;S082;S084;S085;S097;S100;S103;S113;S117;S122;S124;S129;S134;S140;S144;S149;S156;S157;S162;S166;S167;S173;S176;S187;S192;S195;S205;S216;S227;S233;S235;S238;S246;S248;S254;S255;S258;S267;S268;S269;S271;S272;S274;S276;S279;S283;S284;S285;S286;S296;S301;S325;S328;S330;S333;S335;S340;S344;S346;S348;S349
(BamHI) AND (BbvI OR BseXI OR Lsp1109I),237_377,80_220,21.739707617,25.04,1180.415,34.88,4.12566882950441,0.962237851299114,0.25|0.2,78,S007;S018;S025;S026;S036;S046;S047;S048;S052;S056;S058;S071;S072;S073;S075;S076;S083;S087;S096;S100;S103;S105;S107;S109;S116;S120;S124;S127;S137;S139;S143;S151;S153;S162;S166;S173;S179;S194;S206;S209;S210;S220;S229;S230;S235;S236;S238;S241;S255;S259;S260;S261;S262;S270;S276;S277;S279;S285;S286;S287;S289;S291;S295;S296;S298;S300;S302;S307;S309;S313;S316;S332;S335;S336;S339;S346;S348;S349
(BanII OR Eco24I) AND (SbfI OR SdaI OR Sse8387I),217_997,60_840,22.445208514,25.85,1224.665,33.62,4.12778147063788,0.952604955883922,0.25|0.2,84,S001;S016;S021;S024;S029;S033;S037;S040;S041;S043;S046;S048;S054;S057;S058;S059;S060;S065;S080;S082;S084;S090;S101;S103;S105;S107;S109;S115;S122;S123;S124;S128;S134;S137;S141;S148;S153;S161;S162;S185;S191;S205;S207;S213;S218;S219;S225;S233;S234;S235;S236;S238;S241;S246;S248;S249;S254;S258;S260;S262;S266;S267;S269;S270;S272;S273;S274;S276;S279;S283;S286;S302;S307;S313;S320;S321;S329;S334;S336;S338;S340;S343;S346;S351
(BbvI OR BseXI OR Lsp1109I) AND (BseRI),237_337,80_180,24.73610255,28.49,1351.746,30.46,4.12845162912911,0.937628495676530,0.25|0.2,75,S007;S018;S020;S026;S036;S037;S047;S048;S049;S051;S052;S053;S056;S057;S071;S072;S076;S091;S105;S107;S109;S114;S116;S120;S124;S127;S139;S151;S153;S162;S185;S193;S194;S204;S206;S207;S209;S213;S220;S229;S230;S235;S241;S243;S255;S258;S260;S261;S262;S270;S275;S276;S277;S279;S286;S287;S289;S291;S296;S298;S300;S302;S307;S309;S312;S313;S315;S316;S329;S332;S345;S346;S348;S349;S350
(AflIII) AND (BtgI),237_1017,80_860,22.080002404,25.43,1211.79,33.98,4.13031605666429,0.934820662607535,0.25|0.2,71,S002;S007;S008;S015;S016;S021;S022;S026;S029;S033;S034;S045;S047;S048;S055;S056;S058;S065;S066;S067;S072;S073;S075;S083;S085;S103;S109;S114;S116;S121;S129;S140;S141;S142;S145;S151;S156;S160;S162;S164;S173;S180;S186;S198;S205;S213;S216;S218;S221;S227;S238;S246;S262;S267;S275;S277;S281;S286;S287;S294;S296;S316;S317;S322;S325;S334;S339;S342;S344;S349;S352
(BanII OR Eco24I) AND (PacI),237_997,80_840,21.778218434,25.08,1195.279,34.45,4.13033474870324,0.968421249473549,0.25|0.2,80,S001;S016;S021;S024;S029;S033;S037;S040;S041;S043;S046;S048;S057;S058;S059;S060;S065;S080;S082;S084;S090;S095;S101;S103;S105;S107;S109;S115;S122;S123;S124;S128;S134;S137;S141;S161;S162;S182;S185;S191;S205;S207;S213;S218;S225;S233;S234;S235;S236;S238;S241;S246;S248;S249;S254;S258;S260;S262;S269;S270;S272;S273;S274;S276;S279;S283;S286;S302;S307;S313;S320;S321;S329;S334;S336;S338;S340;S343;S346;S351
(BsiSI OR MspI) AND (MlyI OR SchI),177_277,20_120,28.639589466,32.98,1573.654,26.17,4.13083027044989,0.960028447859737,0.25|0.2,91,S011;S016;S026;S028;S032;S034;S035;S037;S047;S048;S053;S056;S057;S059;S065;S066;S072;S076;S083;S085;S087;S088;S092;S097;S100;S105;S107;S118;S124;S129;S141;S148;S150;S155;S157;S172;S183;S187;S191;S192;S193;S201;S204;S205;S207;S213;S223;S227;S229;S240;S246;S249;S258;S259;S260;S262;S267;S269;S272;S274;S275;S277;S283;S285;S287;S289;S296;S297;S303;S307;S310;S312;S313;S316;S317;S320;S325;S326;S329;S330;S334;S335;S337;S338;S339;S342;S343;S344;S346;S348;S351
(BanII OR Eco24I) AND (BlpI OR Bpu1102I),317_1157,160_1000,22.149321361,25.51,1228.711,33.51,4.13497713074188,0.982460786349577,0.25|0.2,81,S009;S016;S019;S020;S021;S024;S029;S033;S037;S039;S040;S041;S043;S057;S058;S065;S069;S080;S081;S082;S083;S084;S090;S103;S109;S122;S123;S124;S128;S137;S141;S145;S157;S161;S165;S185;S191;S204;S206;S207;S213;S216;S218;S222;S225;S233;S235;S236;S237;S238;S241;S246;S249;S254;S258;S260;S268;S269;S270;S272;S273;S279;S286;S293;S294;S296;S298;S302;S307;S313;S318;S320;S326;S329;S336;S338;S340;S343;S346;S347;S353
(EcoO109I) AND (MfeI OR MunI),237_897,80_740,21.979479212,25.31,1219.957,33.75,4.13521493413089,0.969219834693892,0.25|0.2,75,S018;S019;S023;S025;S029;S039;S041;S046;S048;S051;S055;S057;S059;S066;S069;S072;S076;S080;S082;S084;S085;S097;S100;S103;S113;S124;S129;S134;S140;S144;S149;S156;S157;S162;S166;S167;S173;S176;S187;S192;S195;S205;S216;S227;S233;S235;S238;S246;S248;S254;S255;S258;S267;S268;S269;S271;S272;S274;S276;S279;S283;S284;S285;S286;S296;S301;S325;S328;S330;S333;S335;S344;S346;S348;S349
(BaeGI OR BseSI) AND (PpuMI OR Psp5II),217_657,60_500,22.27162049,25.65,1242.178,33.15,4.13731982441801,0.925343165602970,0.25|0.2,76,S017;S018;S019;S023;S025;S029;S034;S035;S038;S041;S043;S046;S048;S051;S056;S059;S069;S072;S076;S080;S082;S084;S085;S097;S103;S113;S118;S124;S134;S135;S140;S147;S150;S157;S162;S163;S164;S173;S176;S179;S184;S187;S192;S195;S205;S207;S213;S219;S223;S233;S238;S246;S248;S254;S255;S267;S268;S271;S276;S279;S283;S285;S286;S296;S299;S301;S318;S320;S332;S334;S343;S344;S345;S347;S348;S351
(BbvI OR BseXI OR Lsp1109I) AND (Bsp19I OR NcoI),217_337,60_180,22.899757536,26.37,1277.352,32.24,4.13736751703512,0.902651812864195,0.25|0.2,74,S007;S018;S026;S032;S033;S046;S047;S052;S056;S065;S067;S071;S072;S073;S076;S083;S085;S087;S105;S107;S109;S113;S116;S120;S124;S127;S129;S136;S139;S151;S153;S162;S171;S173;S194;S196;S206;S209;S215;S220;S224;S229;S230;S235;S241;S255;S260;S261;S262;S270;S276;S277;S279;S281;S286;S287;S289;S291;S296;S298;S300;S301;S307;S309;S316;S317;S332;S334;S342;S344;S346;S348;S349;S353
(BanII OR Eco24I) AND (FalI),237_617,80_460,21.955708428,25.29,1226.027,33.59,4.13784038850049,0.960250172285282,0.25|0.2,75,S001;S021;S024;S029;S040;S041;S043;S046;S048;S057;S058;S059;S078;S080;S082;S084;S085;S090;S101;S103;S104;S105;S107;S109;S110;S115;S116;S122;S123;S128;S134;S141;S161;S162;S167;S185;S205;S207;S213;S217;S218;S233;S234;S235;S236;S238;S241;S243;S246;S248;S251;S258;S260;S262;S272;S273;S274;S276;S283;S286;S289;S293;S298;S302;S307;S313;S318;S334;S336;S338;S340;S343;S346;S349;S351
(SfuI) AND (BanII OR Eco24I),217_997,60_840,22.358065797,25.75,1250.366,32.93,4.13849073466597,0.952226068197661,0.25|0.2,83,S001;S016;S021;S024;S029;S033;S037;S040;S041;S043;S046;S048;S057;S058;S059;S060;S065;S080;S082;S084;S090;S101;S103;S105;S107;S109;S115;S122;S123;S124;S128;S134;S137;S141;S148;S153;S161;S162;S185;S191;S205;S207;S213;S218;S219;S223;S225;S233;S234;S235;S236;S238;S241;S246;S248;S249;S254;S258;S260;S262;S267;S269;S270;S272;S273;S274;S276;S279;S283;S286;S302;S307;S313;S320;S321;S329;S334;S336;S338;S340;S343;S346;S351
(Eam1105I) AND (BbvI OR BseXI OR Lsp1109I),217_357,60_200,22.607121698,26.04,1268.493,32.46,4.13993061151368,0.921595042790743,0.25|0.2,84,S007;S018;S020;S026;S032;S036;S046;S047;S048;S052;S056;S058;S065;S066;S067;S071;S072;S073;S075;S076;S083;S087;S096;S100;S105;S107;S109;S113;S116;S120;S124;S127;S129;S133;S139;S141;S143;S151;S153;S162;S171;S173;S194;S196;S206;S209;S215;S220;S224;S229;S230;S235;S236;S241;S255;S260;S261;S262;S270;S272;S276;S277;S279;S286;S287;S289;S291;S296;S298;S300;S302;S307;S309;S316;S317;S332;S335;S336;S339;S344;S346;S348;S349;S353
(EcoO109I) AND (PvuII),237_657,80_500,22.007975416,25.35,1237.402,33.28,4.14081853011631,0.973049684488578,0.25|0.2,82,S018;S023;S025;S029;S033;S038;S039;S041;S043;S046;S047;S048;S051;S055;S059;S066;S069;S072;S075;S076;S080;S081;S082;S084;S085;S097;S098;S100;S103;S105;S109;S113;S124;S129;S134;S140;S141;S143;S144;S149;S152;S156;S162;S166;S167;S173;S176;S187;S192;S195;S205;S227;S233;S235;S238;S246;S248;S251;S252;S267;S268;S269;S271;S272;S276;S277;S283;S284;S285;S286;S296;S301;S309;S325;S330;S333;S335;S345;S346;S348;S349;S352
(AlwNI OR CaiI OR PstNI) AND (BanII OR Eco24I),257_577,100_420,21.707867316,25.0,1221.289,33.72,4.14108909582181,0.956135980086351,0.25|0.2,75,S012;S013;S020;S021;S023;S024;S029;S040;S041;S046;S048;S054;S057;S058;S067;S076;S082;S084;S093;S101;S103;S105;S106;S107;S109;S110;S112;S115;S119;S122;S123;S128;S134;S139;S151;S161;S164;S166;S183;S185;S205;S207;S213;S218;S226;S233;S235;S238;S241;S246;S248;S249;S254;S258;S260;S268;S272;S273;S274;S276;S279;S286;S291;S302;S313;S321;S333;S335;S336;S338;S340;S343;S346;S352;S353
(BsaXI) AND (EcoO109I),197_557,40_400,24.496409371,28.21,1381.191,29.81,4.14203911739933,0.779114268334579,0.25|0.2,74,S013;S018;S023;S027;S029;S039;S041;S043;S046;S048;S051;S055;S057;S061;S066;S069;S072;S076;S080;S082;S084;S085;S097;S103;S113;S124;S129;S140;S144;S149;S151;S153;S156;S157;S162;S166;S167;S173;S176;S187;S192;S195;S205;S207;S216;S223;S227;S233;S238;S248;S251;S254;S255;S258;S267;S268;S271;S272;S276;S279;S283;S284;S285;S296;S301;S311;S319;S320;S325;S330;S333;S334;S346;S348
(BamHI) AND (BanII OR Eco24I),257_997,100_840,22.621020408,26.05,1280.736,32.15,4.14383523439591,0.938342938694660,0.25|0.2,77,S011;S016;S021;S024;S029;S033;S037;S040;S041;S043;S046;S048;S057;S058;S059;S060;S065;S080;S082;S084;S090;S101;S103;S105;S107;S109;S115;S122;S124;S128;S134;S137;S141;S161;S185;S191;S200;S205;S207;S213;S225;S233;S234;S235;S236;S238;S241;S243;S246;S248;S249;S254;S258;S260;S269;S270;S272;S273;S274;S276;S279;S286;S295;S302;S307;S313;S320;S321;S323;S329;S332;S336;S338;S340;S343;S346;S353
(BbvI OR BseXI OR Lsp1109I) AND (BspQI OR LguI OR SapI),217_357,60_200,22.88018061,26.35,1297.701,31.73,4.14460299970003,0.924693058696907,0.25|0.2,84,S007;S018;S021;S026;S032;S036;S047;S048;S052;S056;S058;S065;S067;S071;S072;S073;S075;S076;S083;S087;S096;S100;S105;S107;S109;S113;S116;S120;S124;S127;S129;S139;S143;S151;S153;S162;S171;S173;S194;S196;S206;S209;S213;S215;S220;S224;S229;S230;S235;S236;S241;S255;S260;S261;S262;S270;S275;S276;S277;S279;S286;S287;S289;S291;S296;S298;S299;S300;S301;S302;S307;S309;S316;S317;S321;S332;S335;S336;S339;S344;S346;S348;S349;S353
(BanII OR Eco24I) AND (BstENI OR EcoNI OR XagI),257_757,100_600,22.356580876,25.75,1268.905,32.45,4.14491153235014,0.932114986008274,0.25|0.2,82,S016;S020;S021;S024;S027;S029;S031;S032;S033;S040;S041;S043;S046;S048;S051;S057;S058;S059;S060;S071;S080;S082;S083;S084;S090;S098;S101;S103;S105;S106;S107;S109;S115;S122;S123;S124;S128;S134;S137;S160;S161;S163;S179;S185;S191;S204;S205;S207;S208;S213;S218;S233;S234;S235;S238;S241;S242;S246;S248;S249;S254;S258;S259;S260;S268;S270;S272;S273;S274;S276;S279;S294;S302;S307;S313;S320;S336;S338;S340;S343;S345;S346
(BanII OR Eco24I) AND (BbvI OR BseXI OR Lsp1109I),217_297,60_140,24.493648367,28.21,1390.502,29.61,4.14500594781756,0.898159868988657,0.25|0.2,83,S001;S007;S016;S021;S024;S032;S033;S046;S047;S048;S052;S058;S067;S071;S072;S076;S084;S087;S090;S091;S101;S103;S105;S107;S109;S113;S119;S120;S124;S127;S129;S134;S143;S148;S153;S162;S171;S173;S179;S196;S205;S206;S207;S215;S216;S219;S220;S224;S229;S230;S234;S235;S241;S246;S248;S255;S261;S262;S267;S269;S270;S272;S273;S276;S277;S279;S283;S286;S287;S289;S291;S300;S309;S313;S316;S317;S332;S334;S336;S344;S346;S348;S353
(BbvI OR BseXI OR Lsp1109I),217_377,60_220,22.593236141,26.02,1282.858,32.1,4.14508795404367,0.929655416087605,0.25|0.2,86,S007;S018;S026;S032;S046;S047;S048;S052;S056;S058;S065;S067;S071;S072;S073;S075;S076;S083;S087;S096;S100;S103;S105;S107;S109;S113;S116;S120;S124;S127;S129;S137;S139;S143;S151;S153;S162;S166;S171;S173;S179;S194;S196;S206;S209;S210;S215;S220;S224;S229;S230;S235;S236;S241;S255;S259;S260;S261;S262;S270;S276;S277;S279;S285;S286;S287;S289;S291;S296;S298;S300;S302;S307;S309;S313;S316;S317;S332;S335;S336;S339;S344;S346;S348;S349;S353
(CspAI) AND (BbvI OR BseXI OR Lsp1109I),217_377,60_220,22.913521426,26.39,1301.96,31.63,4.14539361225075,0.928983541286841,0.25|0.2,90,S007;S018;S026;S032;S046;S047;S048;S052;S053;S056;S058;S065;S067;S071;S072;S073;S075;S076;S078;S083;S087;S096;S100;S103;S105;S107;S109;S111;S113;S116;S120;S124;S127;S129;S137;S139;S143;S151;S153;S162;S166;S171;S173;S179;S194;S196;S206;S209;S210;S213;S215;S220;S224;S229;S230;S235;S236;S241;S255;S259;S260;S261;S262;S270;S276;S277;S279;S285;S286;S287;S289;S291;S296;S298;S300;S302;S307;S309;S313;S316;S317;S332;S335;S336;S339;S344;S346;S348;S349;S353
(BalI OR MlsI OR MluNI OR Mox20I OR MscI OR Msp20I) AND (BanII OR Eco24I),257_597,100_440,21.790519411,25.1,1238.823,33.24,4.14562948615910,0.964605403227260,0.25|0.2,70,S005;S014;S021;S023;S024;S029;S040;S041;S046;S048;S057;S058;S059;S073;S082;S084;S088;S091;S101;S103;S105;S107;S109;S115;S122;S123;S124;S128;S130;S133;S134;S137;S142;S158;S161;S165;S180;S185;S195;S205;S207;S213;S218;S233;S234;S235;S238;S241;S246;S254;S255;S258;S260;S272;S273;S274;S276;S286;S289;S297;S302;S307;S310;S313;S338;S340;S343;S346;S350;S353
(Eco147I OR PceI OR SseBI OR StuI) AND (EcoO109I),277_817,120_660,21.741471797,25.04,1238.813,33.24,4.14660462242663,0.976044871349270,0.25|0.2,72,S018;S019;S023;S025;S026;S039;S041;S048;S051;S055;S057;S059;S061;S066;S067;S069;S072;S075;S076;S081;S082;S084;S085;S086;S099;S100;S103;S108;S113;S124;S129;S134;S140;S141;S144;S149;S156;S167;S173;S176;S187;S188;S195;S205;S213;S219;S233;S235;S236;S238;S246;S258;S268;S269;S270;S271;S272;S274;S276;S283;S286;S296;S298;S301;S314;S325;S328;S330;S335;S344;S346;S349
(Eam1105I) AND (BanII OR Eco24I),237_997,80_840,22.550398345,25.97,1290.001,31.92,4.14832363775724,0.964595941040727,0.25|0.2,85,S001;S016;S020;S021;S024;S029;S033;S037;S040;S041;S043;S046;S048;S057;S058;S059;S060;S065;S066;S076;S078;S080;S082;S084;S090;S101;S103;S105;S107;S109;S113;S115;S122;S123;S124;S128;S133;S134;S137;S141;S161;S162;S185;S191;S205;S207;S213;S218;S225;S233;S234;S235;S236;S238;S241;S246;S248;S249;S254;S258;S260;S262;S269;S270;S272;S273;S274;S276;S279;S283;S286;S301;S302;S307;S313;S320;S321;S329;S334;S336;S338;S340;S343;S346;S351
(BbvI OR BseXI OR Lsp1109I) AND (KpnI),237_437,80_280,26.588823165,30.62,1521.531,27.06,4.14846949827346,0.933677466858191,0.25|0.2,94,S003;S006;S007;S018;S025;S026;S036;S046;S047;S048;S052;S056;S058;S071;S072;S073;S075;S076;S081;S083;S087;S088;S090;S096;S100;S103;S105;S107;S109;S116;S119;S120;S124;S127;S132;S134;S136;S137;S139;S143;S151;S153;S162;S166;S173;S179;S183;S193;S194;S206;S209;S210;S213;S219;S220;S229;S230;S235;S236;S241;S251;S255;S259;S260;S261;S262;S270;S273;S276;S277;S279;S285;S286;S287;S289;S291;S296;S298;S300;S302;S307;S309;S310;S311;S313;S316;S332;S335;S336;S339;S346;S348;S349;S352
